ruri,ruri_user,ruri_domain,from_user,from_domain,from_tag,to_user,contact_user,callid,content_type,user_agent,source_ip,source_port,destination_port,contact_ip,contact_port,toll_fraud
sip:9876543210@13.57.9.131,9876543210,13.57.9.131,7781515764,91.230.121.151,nmdopokx9x,9876543210,7781515764,e8qla6efokkxv3mnumovsg4eftdwnu,application/sdp,SimpleSIP V4.3,91.230.121.151,27736,5060,91.230.121.151,27736,1
sip:620011441548897532@13.57.9.131,620011441548897532,13.57.9.131,20009,13.57.9.131,970ebbed,620011441548897532,20009,04a84b84d04749e5bbac11aac55ce821,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:+31203697460@13.57.9.131:5060;transport=UDP,+31203697460,13.57.9.131,8892525622,13.57.9.131,seh8dcfo,+31203697460,8892525622,x7PJeP0yzuwEtvBMBT3qts..,application/sdp,caller,185.107.83.35,34265,5060,185.107.83.35,5060,1
sip:71011972592277524@13.57.9.131,71011972592277524,13.57.9.131,7101113579131,13.57.9.131,1107487157,71011972592277524,7101113579131,1701150831-1247747344-1295605587,application/sdp,pplsip,51.15.144.191,52002,5060,212.129.10.158,52002,1
sip:621011441548897532@13.57.9.131,621011441548897532,13.57.9.131,20009,13.57.9.131,5.17E+86,621011441548897532,20009,0fefdc02a0afdf7ca09d45ed3f1268f5,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:01131203697460@13.57.9.131:5060;transport=UDP,1131203697460,13.57.9.131,8892525622,13.57.9.131,v7jzfrxo,1131203697460,8892525622,kQu50lChKPqPMkOh5hGDMY..,application/sdp,caller,185.107.83.35,46979,5060,185.107.83.35,5060,1
sip:622011441548897532@13.57.9.131,622011441548897532,13.57.9.131,20009,13.57.9.131,b5bfa28f,622011441548897532,20009,f904a91a7289f13ecf27d2ba5d08d3ab,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:61011972592277524@13.57.9.131,61011972592277524,13.57.9.131,6101113579131,13.57.9.131,381084208,61011972592277524,6101113579131,55065836-75142819-1044078590,application/sdp,pplsip,51.15.144.191,52238,5060,212.129.10.158,52238,1
sip:623011441548897532@13.57.9.131,623011441548897532,13.57.9.131,20009,13.57.9.131,0ef3b5c9,623011441548897532,20009,47f322ad64a9ca9c2f39e52cdecda283,application/sdp,sipcli/v1.8,192.99.38.121,5071,5060,192.99.38.121,5071,1
sip:90031203697460@13.57.9.131:5060;transport=UDP,90031203697460,13.57.9.131,8892525622,13.57.9.131,80k95mqa,90031203697460,8892525622,4ytl6zOeqN7eeqFZYvP5YR..,application/sdp,caller,185.107.83.35,22346,5060,185.107.83.35,5060,1
sip:624011441548897532@13.57.9.131,624011441548897532,13.57.9.131,20009,13.57.9.131,17aace4f,624011441548897532,20009,f3d4b14620c347e4b17b39850589831f,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:51011972592277524@13.57.9.131,51011972592277524,13.57.9.131,5101113579131,13.57.9.131,799626642,51011972592277524,5101113579131,1099175596-1697666622-858696983,application/sdp,pplsip,51.15.144.191,54908,5060,212.129.10.158,54908,1
sip:901131203697460@13.57.9.131:5060;transport=UDP,901131203697460,13.57.9.131,8892525622,13.57.9.131,bag2166x,901131203697460,8892525622,Axw7apTR43vR3HHz36RkgM..,application/sdp,caller,185.107.83.35,52803,5060,185.107.83.35,5060,1
sip:625011441548897532@13.57.9.131,625011441548897532,13.57.9.131,20009,13.57.9.131,df57ed64,625011441548897532,20009,56124bfce8613c73f9805a2bfb98870f,application/sdp,sipcli/v1.8,192.99.38.121,5076,5060,192.99.38.121,5076,1
sip:41011972592277524@13.57.9.131,41011972592277524,13.57.9.131,4101113579131,13.57.9.131,1621477788,41011972592277524,4101113579131,751641008-1351801228-985557341,application/sdp,pplsip,51.15.144.191,56663,5060,212.129.10.158,56663,1
sip:626011441548897532@13.57.9.131,626011441548897532,13.57.9.131,20009,13.57.9.131,2accc928,626011441548897532,20009,cef9c5205e10065bdb0a976cb6547c04,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:00031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,8892525622,13.57.9.131,jz40ec07,31203697460,8892525622,NRrstYUNsHJ6F5LHMgccQF..,application/sdp,caller,185.107.83.35,15076,5060,185.107.83.35,5060,1
sip:627011441548897532@13.57.9.131,627011441548897532,13.57.9.131,20009,13.57.9.131,6780d552,627011441548897532,20009,a85c50a5e51dd3bb6c7837e00df627cc,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,405005427,11972592277524,1113579131,579457851-1922585706-1357499920,application/sdp,pplsip,51.15.144.191,58646,5060,212.129.10.158,58646,1
sip:000031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,8892525622,13.57.9.131,xrq4xhwn,31203697460,8892525622,WhRlAMNMrfvzi4D0jUBwlP..,application/sdp,caller,185.107.83.35,18656,5060,185.107.83.35,5060,1
sip:628011441548897532@13.57.9.131,628011441548897532,13.57.9.131,20009,13.57.9.131,6b05efd7,628011441548897532,20009,3a1cf8590e28cf914c6ec8ea475e2696,application/sdp,sipcli/v1.8,192.99.38.121,5071,5060,192.99.38.121,5071,1
sip:629011441548897532@13.57.9.131,629011441548897532,13.57.9.131,20009,13.57.9.131,50a7e535,629011441548897532,20009,416fa85423c97656108406d15a779930,application/sdp,sipcli/v1.8,192.99.38.121,5071,5060,192.99.38.121,5071,1
sip:900031203697460@13.57.9.131:5060;transport=UDP,900031203697460,13.57.9.131,8892525622,13.57.9.131,zcx24rg5,900031203697460,8892525622,K25pnYyokpA9aukkaGeHGU..,application/sdp,caller,185.107.83.35,42915,5060,185.107.83.35,5060,1
sip:+972592277524@13.57.9.131,+972592277524,13.57.9.131,+13579131,13.57.9.131,1937273732,+972592277524,+13579131,1656136420-243505161-373812739,application/sdp,pplsip,51.15.144.191,60992,5060,212.129.10.158,60992,1
sip:630011441548897532@13.57.9.131,630011441548897532,13.57.9.131,20009,13.57.9.131,4074a0db,630011441548897532,20009,68ead324b29464a6fb13689d218fdcfd,application/sdp,sipcli/v1.8,192.99.38.121,5077,5060,192.99.38.121,5077,1
sip:10031203697460@13.57.9.131:5060;transport=UDP,10031203697460,13.57.9.131,8892525622,13.57.9.131,4zb21s0a,10031203697460,8892525622,Bn6OvpUNFA7a93fjqidE5h..,application/sdp,caller,185.107.83.35,35853,5060,185.107.83.35,5060,1
sip:631011441548897532@13.57.9.131,631011441548897532,13.57.9.131,20009,13.57.9.131,8e82386a,631011441548897532,20009,a161705c77253782bf4d1c8888ef55c5,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:632011441548897532@13.57.9.131,632011441548897532,13.57.9.131,20009,13.57.9.131,6c357fbd,632011441548897532,20009,3ec1289de8641bd710ea9249ea205956,application/sdp,sipcli/v1.8,192.99.38.121,5071,5060,192.99.38.121,5071,1
sip:110031203697460@13.57.9.131:5060;transport=UDP,110031203697460,13.57.9.131,8892525622,13.57.9.131,5pqgi4em,110031203697460,8892525622,wCjPu8jhZVaj6VENO4s62t..,application/sdp,caller,185.107.83.35,51061,5060,185.107.83.35,5060,1
sip:633011441548897532@13.57.9.131,633011441548897532,13.57.9.131,20009,13.57.9.131,d72ac0e9,633011441548897532,20009,08e1a000bbca274179bc05ec4124dd08,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:+0031203697460@13.57.9.131:5060;transport=UDP,+0031203697460,13.57.9.131,8892525622,13.57.9.131,lbph5w31,+0031203697460,8892525622,vbcfxkwHcvW49SscnMREna..,application/sdp,caller,185.107.83.35,34438,5060,185.107.83.35,5060,1
sip:634011441548897532@13.57.9.131,634011441548897532,13.57.9.131,20009,13.57.9.131,36e1ad0e,634011441548897532,20009,2188f538eff6182cfb2378e36c72cda1,application/sdp,sipcli/v1.8,192.99.38.121,5070,5060,192.99.38.121,5070,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,2037657410,11972592277524,1113579131,974530692-1822404740-863187163,application/sdp,pplsip,51.15.144.191,49438,5060,212.129.10.158,49438,1
sip:635011441548897532@13.57.9.131,635011441548897532,13.57.9.131,20009,13.57.9.131,dd19a7f7,635011441548897532,20009,557b29b27e88e02ab95df1791d5f94c0,application/sdp,sipcli/v1.8,192.99.38.121,5074,5060,192.99.38.121,5074,1
sip:+01131203697460@13.57.9.131:5060;transport=UDP,+01131203697460,13.57.9.131,8892525622,13.57.9.131,hxpdc68j,+01131203697460,8892525622,5uHiWuA1trU6bEwORMqn8A..,application/sdp,caller,185.107.83.35,8551,5060,185.107.83.35,5060,1
sip:636011441548897532@13.57.9.131,636011441548897532,13.57.9.131,20009,13.57.9.131,404cd83d,636011441548897532,20009,e065b11b0cdf75c341b1c8c66e8f4392,application/sdp,sipcli/v1.8,192.99.38.121,5074,5060,192.99.38.121,5074,1
sip:+972592277524@13.57.9.131,+972592277524,13.57.9.131,+13579131,13.57.9.131,251539157,+972592277524,+13579131,861228350-1266322053-665798037,application/sdp,pplsip,51.15.144.191,60585,5060,212.129.10.158,60585,1
sip:00+31203697460@13.57.9.131:5060;transport=UDP,00+31203697460,13.57.9.131,8892525622,13.57.9.131,6aea9snf,00+31203697460,8892525622,aMqZNVhcseTf1XkdWHsDs8..,application/sdp,caller,185.107.83.35,18717,5060,185.107.83.35,5060,1
sip:637011441548897532@13.57.9.131,637011441548897532,13.57.9.131,20009,13.57.9.131,b3ca7fb4,637011441548897532,20009,a61dc28a2b5d4bd1da0f704ea2a62682,application/sdp,sipcli/v1.8,192.99.38.121,5076,5060,192.99.38.121,5076,1
sip:011+31203697460@13.57.9.131:5060;transport=UDP,011+31203697460,13.57.9.131,8892525622,13.57.9.131,w8tqxi90,011+31203697460,8892525622,dSsaS6Ef9bpX4YMEuiDUgE..,application/sdp,caller,185.107.83.35,31091,5060,185.107.83.35,5060,1
sip:9011972592277524@13.57.9.131,9011972592277524,13.57.9.131,901113579131,13.57.9.131,1491807637,9011972592277524,901113579131,213574326-329620587-1187291986,application/sdp,pplsip,51.15.144.191,55124,5060,212.129.10.158,55124,1
sip:++31203697460@13.57.9.131:5060;transport=UDP,++31203697460,13.57.9.131,8892525622,13.57.9.131,ehorwazn,++31203697460,8892525622,opDOvraSd74wo46vmLyPm5..,application/sdp,caller,185.107.83.35,15536,5060,185.107.83.35,5060,1
sip:8011972592277524@13.57.9.131,8011972592277524,13.57.9.131,801113579131,13.57.9.131,431632386,8011972592277524,801113579131,1023515412-363537316-135018881,application/sdp,pplsip,51.15.144.191,49734,5060,212.129.10.158,49734,1
sip:+90031203697460@13.57.9.131:5060;transport=UDP,+90031203697460,13.57.9.131,8892525622,13.57.9.131,3kq4fd85,+90031203697460,8892525622,JAfNYzB9zaYGh6RWRao1t3..,application/sdp,caller,185.107.83.35,12062,5060,185.107.83.35,5060,1
sip:0031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,8892525622,13.57.9.131,2ixwm4g9,31203697460,8892525622,Fnie60qd1XBYY5WDxdp29k..,application/sdp,Avaya one-X Deskphone,185.107.83.35,35279,5060,185.107.83.35,5060,1
sip:31203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,8892525622,13.57.9.131,b2qcsqoo,31203697460,8892525622,9JdU9KcRzhWwPbw1fk1dJR..,application/sdp,Avaya one-X Deskphone,185.107.83.35,17064,5060,185.107.83.35,5060,1
sip:+31203697460@13.57.9.131:5060;transport=UDP,+31203697460,13.57.9.131,8892525622,13.57.9.131,ptg0kzbg,+31203697460,8892525622,EHjs448AYmVxe042HQrbYa..,application/sdp,Avaya one-X Deskphone,185.107.83.35,14542,5060,185.107.83.35,5060,1
sip:01131203697460@13.57.9.131:5060;transport=UDP,1131203697460,13.57.9.131,8892525622,13.57.9.131,he3b2zhb,1131203697460,8892525622,tzEoYE5Jo72FWxd2ivVDJu..,application/sdp,Avaya one-X Deskphone,185.107.83.35,20192,5060,185.107.83.35,5060,1
sip:90031203697460@13.57.9.131:5060;transport=UDP,90031203697460,13.57.9.131,8892525622,13.57.9.131,ijw9n3p3,90031203697460,8892525622,ZwYIWzcv32fwLmHhAaTVxk..,application/sdp,Avaya one-X Deskphone,185.107.83.35,50636,5060,185.107.83.35,5060,1
sip:901131203697460@13.57.9.131:5060;transport=UDP,901131203697460,13.57.9.131,8892525622,13.57.9.131,ksg5a8if,901131203697460,8892525622,BqMuyZGXgXNUIyArkmtlDd..,application/sdp,Avaya one-X Deskphone,185.107.83.35,41909,5060,185.107.83.35,5060,1
sip:00031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,8892525622,13.57.9.131,44zui51y,31203697460,8892525622,capc56sfB83IC7VWrRPrvE..,application/sdp,Avaya one-X Deskphone,185.107.83.35,48813,5060,185.107.83.35,5060,1
sip:011972595041743@13.57.9.131,11972595041743,13.57.9.131,1000,13.57.9.131,8a9d9933,11972595041743,1000,27f301f3e52f416a480dda5cd682fe11,application/sdp,sipcli/v1.8,67.21.95.206,5071,5060,67.21.95.206,5071,1
sip:000031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,8892525622,13.57.9.131,aniix0ea,31203697460,8892525622,Cqi2TZ8yPJQU3xbUPw3Fxv..,application/sdp,Avaya one-X Deskphone,185.107.83.35,25425,5060,185.107.83.35,5060,1
sip:900031203697460@13.57.9.131:5060;transport=UDP,900031203697460,13.57.9.131,8892525622,13.57.9.131,wvh8rhm7,900031203697460,8892525622,0u5CdfkdOt2PiVhQdgjtfd..,application/sdp,Avaya one-X Deskphone,185.107.83.35,48770,5060,185.107.83.35,5060,1
sip:10031203697460@13.57.9.131:5060;transport=UDP,10031203697460,13.57.9.131,8892525622,13.57.9.131,0g7lqh12,10031203697460,8892525622,fS89zfVyM7KrWRNi3r28Ll..,application/sdp,Avaya one-X Deskphone,185.107.83.35,49620,5060,185.107.83.35,5060,1
sip:110031203697460@13.57.9.131:5060;transport=UDP,110031203697460,13.57.9.131,8892525622,13.57.9.131,3cs9xfv0,110031203697460,8892525622,JTGZpQBMjsarsYYfvcxbHs..,application/sdp,Avaya one-X Deskphone,185.107.83.35,38547,5060,185.107.83.35,5060,1
sip:+0031203697460@13.57.9.131:5060;transport=UDP,+0031203697460,13.57.9.131,8892525622,13.57.9.131,yjqjq6m2,+0031203697460,8892525622,aSlO52UwkwdnJ7ZtsxcqsD..,application/sdp,Avaya one-X Deskphone,185.107.83.35,16973,5060,185.107.83.35,5060,1
sip:+01131203697460@13.57.9.131:5060;transport=UDP,+01131203697460,13.57.9.131,8892525622,13.57.9.131,gqqihpzx,+01131203697460,8892525622,nifYn4QqJdfaoEANOGuwFP..,application/sdp,Avaya one-X Deskphone,185.107.83.35,39815,5060,185.107.83.35,5060,1
sip:00+31203697460@13.57.9.131:5060;transport=UDP,00+31203697460,13.57.9.131,8892525622,13.57.9.131,h9dwarta,00+31203697460,8892525622,lsC8GXDaIAQikvsj3q9z4G..,application/sdp,Avaya one-X Deskphone,185.107.83.35,39705,5060,185.107.83.35,5060,1
sip:011441224928972@13.57.9.131,11441224928972,13.57.9.131,200200,13.57.9.131,322f61e6,11441224928972,200200,1914d2e81ef22787f04ca98d2fcfe60b,application/sdp,sipcli/v1.8,54.38.39.182,5070,5060,54.38.39.182,5070,1
sip:9011441224928972@13.57.9.131,9011441224928972,13.57.9.131,200200,13.57.9.131,bd283564,9011441224928972,200200,223feb825a4257cfb2e0bce154451f4d,application/sdp,sipcli/v1.8,54.38.39.182,5079,5060,54.38.39.182,5079,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,841787868,11972592277524,1113579131,73881373-176648075-2041932225,application/sdp,pplsip,163.172.120.42,56412,5060,212.129.10.158,56412,1
sip:9011972592277524@13.57.9.131,9011972592277524,13.57.9.131,901113579131,13.57.9.131,9622665,9011972592277524,901113579131,1812527565-1737953714-628548317,application/sdp,pplsip,163.172.120.42,52070,5060,212.129.10.158,52070,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,854088030,11972592277524,1113579131,1326182809-1301610133-885284334,application/sdp,pplsip,163.172.120.42,52452,5060,212.129.10.158,52452,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,724853546,11972592277524,1113579131,1115202910-1362035702-278550916,application/sdp,pplsip,163.172.120.42,52928,5060,212.129.10.158,52928,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1247535030,11972592277524,1113579131,1853912251-1256179178-631291977,application/sdp,pplsip,163.172.120.42,51495,5060,212.129.10.158,51495,1
sip:9011972592277524@13.57.9.131,9011972592277524,13.57.9.131,901113579131,13.57.9.131,1151070731,9011972592277524,901113579131,144021503-77583465-1602074133,application/sdp,pplsip,163.172.120.42,63876,5060,212.129.10.158,63876,1
sip:+972592277524@13.57.9.131,+972592277524,13.57.9.131,+13579131,13.57.9.131,606475857,+972592277524,+13579131,1961546737-1847052860-1268981871,application/sdp,pplsip,163.172.120.42,63175,5060,212.129.10.158,63175,1
sip:+972592277580@13.57.9.131,+972592277580,13.57.9.131,+13579131,13.57.9.131,1942753106,+972592277580,+13579131,2033343581-868420187-201995286,application/sdp,pplsip,163.172.120.42,57806,5060,212.129.10.158,57806,1
sip:+972592277580@13.57.9.131,+972592277580,13.57.9.131,+13579131,13.57.9.131,1702428846,+972592277580,+13579131,166387538-1885057803-1717963553,application/sdp,pplsip,163.172.120.42,49996,5060,212.129.10.158,49996,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,933168635,11972592277524,1113579131,1906913802-1010292655-449338518,application/sdp,pplsip,163.172.120.42,50585,5060,212.129.10.158,50585,1
sip:+972592277580@13.57.9.131,+972592277580,13.57.9.131,+13579131,13.57.9.131,1139870930,+972592277580,+13579131,305779418-1632266941-1439104622,application/sdp,pplsip,163.172.120.42,61766,5060,212.129.10.158,61766,1
sip:+972592277580@13.57.9.131,+972592277580,13.57.9.131,+13579131,13.57.9.131,132538693,+972592277580,+13579131,504226887-1127959207-1384157533,application/sdp,pplsip,163.172.120.42,64311,5060,212.129.10.158,64311,1
sip:9011972592277524@13.57.9.131,9011972592277524,13.57.9.131,901113579131,13.57.9.131,1022098670,9011972592277524,901113579131,516684516-1401401247-2078755693,application/sdp,pplsip,163.172.120.42,53214,5060,212.129.10.158,53214,1
sip:+972592277524@13.57.9.131,+972592277524,13.57.9.131,+13579131,13.57.9.131,1762125455,+972592277524,+13579131,457765957-1935339888-402447574,application/sdp,pplsip,163.172.120.42,51183,5060,212.129.10.158,51183,1
sip:+972592277580@13.57.9.131,+972592277580,13.57.9.131,+13579131,13.57.9.131,1667692515,+972592277580,+13579131,1821709973-1444137472-666565980,application/sdp,pplsip,163.172.120.42,60828,5060,212.129.10.158,60828,1
sip:8011972592277524@13.57.9.131,8011972592277524,13.57.9.131,801113579131,13.57.9.131,2128455785,8011972592277524,801113579131,1868143625-1980078079-504039345,application/sdp,pplsip,163.172.120.42,49954,5060,212.129.10.158,49954,1
sip:00972592277524@13.57.9.131,972592277524,13.57.9.131,13579131,13.57.9.131,1595131052,972592277524,13579131,409400880-275560838-807085635,application/sdp,pplsip,163.172.120.42,64657,5060,212.129.10.158,64657,1
sip:7011972592277524@13.57.9.131,7011972592277524,13.57.9.131,701113579131,13.57.9.131,1126409236,7011972592277524,701113579131,1129826744-139625656-887461878,application/sdp,pplsip,163.172.120.42,50204,5060,212.129.10.158,50204,1
sip:6011972592277524@13.57.9.131,6011972592277524,13.57.9.131,601113579131,13.57.9.131,1812799889,6011972592277524,601113579131,2025501013-1540472088-485258049,application/sdp,pplsip,163.172.120.42,53945,5060,212.129.10.158,53945,1
sip:5011972592277524@13.57.9.131,5011972592277524,13.57.9.131,501113579131,13.57.9.131,1395285178,5011972592277524,501113579131,1612237985-593650339-152375787,application/sdp,pplsip,163.172.120.42,52682,5060,212.129.10.158,52682,1
sip:4011972592277524@13.57.9.131,4011972592277524,13.57.9.131,401113579131,13.57.9.131,674200414,4011972592277524,401113579131,1206649307-452887412-1863648275,application/sdp,pplsip,163.172.120.42,55209,5060,212.129.10.158,55209,1
sip:3011972592277524@13.57.9.131,3011972592277524,13.57.9.131,301113579131,13.57.9.131,1096425897,3011972592277524,301113579131,1971910775-884151268-1380344678,application/sdp,pplsip,163.172.120.42,58481,5060,212.129.10.158,58481,1
sip:2011972592277524@13.57.9.131,2011972592277524,13.57.9.131,201113579131,13.57.9.131,1899482355,2011972592277524,201113579131,392111870-782189123-1726345979,application/sdp,pplsip,163.172.120.42,58858,5060,212.129.10.158,58858,1
